"title","gmd_name","edition","isbn_issn","publisher_name","publish_year","collation","series_title","call_number","language_name","place_name","classification","notes","image","sor","authors","topics","item_code"
"MESSAGE OF AGA KHAN III","book","","","","","","","","English","","NONE","","","","<ITREB>","","<FSA011>"
"ISLAM MERE MORSO KA MAZHAB","book","","","","","","","","English","","NONE","","","","<ITREB>","","<FSA010>"
"FARMAN MUBARAK OF SULTAN MUHAMMAD SHAH","book","","","","","","","","English","","NONE","","","","<ITREB>","","<FSA009>"
"SPEECHES OF THE AGA KHAN","book","","","","","","","","English","","NONE","","","","<ITREB>","","<FSA008>"
"MULANA HAZIR IMAM KI TAKRER","book","","","","","","","","English","","NONE","","","","<ITREB>","","<FSA007>"
"FARMAN MUBARAK RUHANI RAAZ","book","","","","","","","","English","","NONE","","","","<ITREB>","","<FSA006>"
"FARMAN MUBARAK PRECIOUS GEMS","book","","","","","","","","English","","NONE","","","","<ITREB>","","<FSA005>"
"FARMAN MUBARAK RUHANI ROSHNI","book","","","","","","","","English","","NONE","","","","<ITREB>","","<FSA004>"
"FARMAN MUBARAK SALGIRAH DARBAR 1964","book","","","","","","","","English","","NONE","","","","<ITREB>","","<FSA003>"
"FARMAN MUBARAK","book","","","","","","","","English","","NONE","","","","<ITREB>","","<FSA002>"
"FARMAN MUBARAK","book","","","","","","","","English","","NONE","","","","<ITREB>","","<FSA001>"
"WINX","book","","","","","","","","English","","NONE","","","","<ANDREW RULE>","","<ELT130>"
"FINDING CINDERELLA","book","","","","","","","","English","","NONE","","","","<COLLEN HOOVER>","","<ELT129>"
"HERE COMES THE SUN","book","","","","","","","","English","","NONE","","","","<NICOLE DENNIS BENN>","","<ELT131>"
"HELL BOY V3","book","","","","","","","","English","","NONE","","","","<MIKE MIGNOLA>","","<ELT128>"
"HOMO DEUS","book","","","","","","","","English","","NONE","","","","<YUAL NOAH>","","<ELT127>"
"PSYCHOLOGY OF MONEY","book","","","","","","","","English","","NONE","","","","<MORGAN HOUSEN>","","<ELT126>"
"THE GIRL ON THE TRAIN","book","","","","","","","","English","","NONE","","","","<PAULA HAWKINGS>","","<ELT125>"
"STORMS","book","","","","","","","","English","","NONE","","","","<CHRIS VICK>","","<ELT124>"
"THE FAULT IN OUR STARS","book","","","","","","","","English","","NONE","","","","<JOHN GREEN>","","<ELT123>"
"GHOST STORIES","book","","","","","","","","English","","NONE","","","","<ROBERT WEST ALL>","","<ELT122>"
"MONK WHO SOLD HIS FERRARI","book","","","","","","","","English","","NONE","","","","<ROBIN SHARMA>","","<ELT121>"
"FALL OF AMAZING ZILANDAS","book","","","","","","","","English","","NONE","","","","<TRACY MAC>","","<ELT120>"
"MEN ARE FROM MARS WOMEN ARE FROM VENUS","book","","","","","","","","English","","NONE","","","","<JOHN GREY>","","<ELT119>"
"GOD A HUMAN HISTORY","book","","","","","","","","English","","NONE","","","","<REZA ASLAN>","","<ELT118>"
"CHICKEN SOUP FOR THE SOUL","book","","","","","","","","English","","NONE","","","","<JACK KANFIEID>","","<ELT117>"
"FRIENDS AND ENEMY","book","","","","","","","","English","","NONE","","","","<MANTO>","","<ELT116>"
"TALES OF TWO CITIES","book","","","","","","","","English","","NONE","","","","<CHARLES DICKENS>","","<ELT115>"
"TREASURE ISLAND","book","","","","","","","","English","","NONE","","","","<R S STEVENSON>","","<ELT114>"
"MY  NAME IS LOUSY","book","","","","","","","","English","","NONE","","","","<ELIZABETH STROUT>","","<ELT113>"
"NO GOD BUT GOD","book","","","","","","","","English","","NONE","","","","<REZA ASLAN>","","<ELT112>"
"AFTER THE PROPHET","book","","","","","","","","English","","NONE","","","","<LESLEY HAZLETON>","","<ELT111>"
"A SEASON TO MARTYRS","book","","","","","","","","English","","NONE","","","","<BINA SHAH>","","<ELT110>"
"BLASPHEMY","book","","","","","","","","English","","NONE","","","","<TEHMINA>","","<ELT109>"
"THE ASTOUNDING WEREWOLF","book","","","","","","","","English","","NONE","","","","<ROBERT KRIKMAN>","","<ELT108>"
"DEATH MATE","book","","","","","","","","English","","NONE","","","","<VALIENT COMICS>","","<ELT107>"
"THIEF OF THIEVES","book","","","","","","","","English","","NONE","","","","<ROBERT KRIKMAN>","","<ELT106>"
"1984","book","","","","","","","","English","","NONE","","","","<GEORGE ORWELL>","","<ELT105>"
"ANIMAL FARM","book","","","","","","","","English","","NONE","","","","<GEORGE ORWELL>","","<ELT104>"
"THE GIRL ON THE TRAIN","book","","","","","","","","English","","NONE","","","","<PAULA HAWKINGS>","","<ELT103>"
"WHO WILL CRY WHEN YOU DIE","book","","","","","","","","English","","NONE","","","","<ROBIN SHARMA>","","<ELT102>"
"JOURNEY TO THE CENTER OF EARTH","book","","","","","","","","English","","NONE","","","","<JULES VERNE>","","<ELT101>"
"THE FINAL POINTS OF LEADERSHIP","book","","","","","","","","English","","NONE","","","","<MICHEAL FEINER>","","<ELT100>"
"AROUND THE WORLD IN EIGHTY DAYS","book","","","","","","","","English","","NONE","","","","<JULES VERNE>","","<ELT099>"
"WINGS OF FIRE","book","","","","","","","","English","","NONE","","","","<TUI SUTHER>","","<ELT098>"
"BLACK BEAUTY","book","","","","","","","","English","","NONE","","","","<ANNA SEWELL>","","<ELT097>"
"BEST QUOTATIONS FOR ALL OCASIONS","book","","","","","","","","English","","NONE","","","","<C S LEWIS>","","<ELT096>"
"BEING PAKISTANI","book","","","","","","","","English","","NONE","","","","<RAMA ROMI>","","<ELT095>"
"WHY NATIONS FAIL","book","","","","","","","","English","","NONE","","","","<JAMES A ROBINSON>","","<ELT094>"
"LATERAL THINKING","book","","","","","","","","English","","NONE","","","","<EDWARD DE BONO>","","<ELT093>"
"SIX THINGS HATS","book","","","","","","","","English","","NONE","","","","<EDWARD DE BONO>","","<ELT092>"
"NEVER NEVER","book","","","","","","","","English","","NONE","","","","<COLHEN HOVER>","","<ELT091>"
"THINK AND GROW RICH","book","","","","","","","","English","","NONE","","","","<NAPOLIAN HILL>","","<ELT090>"
"HOW THE SECRET CHANGE MY LIFE","book","","","","","","","","English","","NONE","","","","<RONALD DALH>","","<ELT089>"
"HOW THE WORLD WORKS","book","","","","","","","","English","","NONE","","","","<NOAM CHOMSKY>","","<ELT088>"
"WHO SAYS YOU CANT","book","","","","","","","","English","","NONE","","","","<DANIEL CHOAT>","","<ELT087>"
"RECLAIM YOUR HEART","book","","","","","","","","English","","NONE","","","","<YASMIN MOGAHAD>","","<ELT086>"
"THE GOD OF SMALL THINGS","book","","","","","","","","English","","NONE","","","","<ARUNDHATI ROY>","","<ELT085>"
"SALADIN","book","","","","","","","","English","","NONE","","","","<SIMON  SEBAG MONETFIORE>","","<ELT084>"
"WHEN BREATH BECOMES AIR","book","","","","","","","","English","","NONE","","","","<PAUL KALANTHI>","","<ELT083>"
"FIND YOUR WHY","book","","","","","","","","English","","NONE","","","","<SIMON SINEK>","","<ELT082>"
"DOZAKHNAMA","book","","","","","","","","English","","NONE","","","","<RABISANKAR BAL>","","<ELT081>"
"BORN WITH WINGS","book","","","","","","","","English","","NONE","","","","<DAISY KHAN>","","<ELT080>"
"NARNIA THE LAST BATTLE","book","","","","","","","","English","","NONE","","","","<C S LEWIS>","","<ELT079>"
"NARNIA THE SILVER CHAIR","book","","","","","","","","English","","NONE","","","","<C S LEWIS>","","<ELT078>"
"NARNIA THE VOGAGE OF THE DAWN TREADER","book","","","","","","","","English","","NONE","","","","<C S LEWIS>","","<ELT077>"
"NARNIA THE VOGAGE OF THE DAWN TREADER","book","","","","","","","","English","","NONE","","","","<C S LEWIS>","","<ELT076>"
"NARNIA PRINCE CASPIAN","book","","","","","","","","English","","NONE","","","","<C S LEWIS>","","<ELT075>"
"NARNIA PRINCE CASPIAN","book","","","","","","","","English","","NONE","","","","<C S LEWIS>","","<ELT074>"
"NARNIA THE MAGICIANS NEPHEW","book","","","","","","","","English","","NONE","","","","<C S LEWIS>","","<ELT073>"
"THE STAND","book","","","","","","","","English","","NONE","","","","<STEPHEN KING>","","<ELT072>"
"HEART IN ATLANTIS","book","","","","","","","","English","","NONE","","","","<STEPHEN KING>","","<ELT071>"
"RUMI BRIDGE TO THE SOUL","book","","","","","","","","English","","NONE","","","","<COMAN BARKS>","","<ELT070>"
"THE SOUL OF RUMI","book","","","","","","","","English","","NONE","","","","<COLEMAN BARKS>","","<ELT069>"
"THE ESSENTIAL RUMI","book","","","","","","","","English","","NONE","","","","<COLMAN BARK>","","<ELT068>"
"A BRIEF ANSWER TO THE BIGGEST QUESTION","book","","","","","","","","English","","NONE","","","","<STEPHEN HAWKING>","","<ELT067>"
"THE GRAND DESIGN","book","","","","","","","","English","","NONE","","","","<STEPHEN HAWKING>","","<ELT066>"
"BLACK HOLE AND THE BABY UNIVERSE","book","","","","","","","","English","","NONE","","","","<STEPHEN HAWKINGS>","","<ELT065>"
"A BRIEF HISTORY OF TIME","book","","","","","","","","English","","NONE","","","","<STEPHEN HAWKING>","","<ELT064>"
"DAVID COPPERFIELD","book","","","","","","","","English","","NONE","","","","<SHARLES DICKENS>","","<ELT063>"
"PRIDE AND PREJUDICE","book","","","","","","","","English","","NONE","","","","<JANE AUSTEN>","","<ELT062>"
"13 THING MENTALLY STRONG PEOPLE DONT DO","book","","","","","","","","English","","NONE","","","","<AMY MORIN>","","<ELT061>"
"RICH DAD POOR DAD","book","","","","","","","","English","","NONE","","","","<ROBERT KIYOSAKI>","","<ELT060>"
"THE MINISTRY OF UTMOST HAPPINESS","book","","","","","","","","English","","NONE","","","","<ARUNDHATI ROY>","","<ELT059>"
"THE CASE OF EXPLODING MANGOS","book","","","","","","","","English","","NONE","","","","<MUHAMMAD HANIF>","","<ELT058>"
"THE CONFERENCE OF BIRDS","book","","","","","","","","English","","NONE","","","","<FARID UD DIN ATTAR>","","<ELT057>"
"THE NAKED FACE","book","","","","","","","","English","","NONE","","","","<SIDNEY SHELDON>","","<ELT056>"
"THE SECRET","book","","","","","","","","English","","NONE","","","","<RHONDA BYRNE>","","<ELT055>"
"THE ABUNDANCE OF KATHERINES","book","","","","","","","","English","","NONE","","","","<JOHN GREEN>","","<ELT054>"
"PARALLEL THINKING","book","","","","","","","","English","","NONE","","","","<EDWARD DE BONO>","","<ELT053>"
"THE ART OF WAR","book","","","","","","","","English","","NONE","","","","<THOMAS CLEARY>","","<ELT052>"
"THE FLEA PALACE","book","","","","","","","","English","","NONE","","","","<ELIF SHAFAK>","","<ELT051>"
"HOW TO STOP WORKING AND START LIVING","book","","","","","","","","English","","NONE","","","","<DALE CARNEGIE>","","<ELT050>"
"SELECTED STORIES","book","","","","","","","","English","","NONE","","","","<SAADAT HASAN MANTO>","","<ELT049>"
"THE OTHER SIDE OF THE TRUTH","book","","","","","","","","English","","NONE","","","","<BEVERLEY NAIDOO>","","<ELT048>"
"MEN ARE FROM MARS WOMEN ARE FROM VENUS","book","","","","","","","","English","","NONE","","","","<JOHN GREY>","","<ELT047>"
"REFLECTIONS OF A MAN","book","","","","","","","","English","","NONE","","","","<MR AMARI SOUL>","","<ELT046>"
"ONE HUNDRED YEARS OF SOLITUDE","book","","","","","","","","English","","NONE","","","","<GABRIEL GARCIA>","","<ELT045>"
"THE HOBBIT","book","","","","","","","","English","","NONE","","","","<J R R TOLKIEN>","","<ELT044>"
"THE HOBBIT","book","","","","","","","","English","","NONE","","","","<J R R TOLKIEN>","","<ELT043>"
"SPELLFALL","book","","","","","","","","English","","NONE","","","","<KATHERINE ROBERTS>","","<ELT042>"
"LOVE IN THE TIME OF CHOLERA","book","","","","","","","","English","","NONE","","","","<GABRIEL GARCIA>","","<ELT041>"
"IKIGAI","book","","","","","","","","English","","NONE","","","","<HECTOR GARCIA>","","<ELT040>"
"ARE YOU AFRAID OF THE DARK","book","","","","","","","","English","","NONE","","","","<SIDNEY SHELDON>","","<ELT039>"
"THE MYSTERIOUS MR SPINES WINGS","book","","","","","","","","English","","NONE","","","","<JASON LETHCOE>","","<ELT038>"
"NOW GO OUT THERE","book","","","","","","","","English","","NONE","","","","<MARY KARR>","","<ELT037>"
"THE MYSTERIOUS ADVENTURES OF SHERLOCK HOLMES","book","","","","","","","","English","","NONE","","","","<SIR AURTHOR CONAN DOYLE>","","<ELT036>"
"THE DAVINCI CODE","book","","","","","","","","English","","NONE","","","","<DAN BROWN>","","<ELT035>"
"INFERNO","book","","","","","","","","English","","NONE","","","","<DAN BROWN>","","<ELT034>"
"AND THE MOUNTAINS ECHOED","book","","","","","","","","English","","NONE","","","","<KHALED HOSSEINI>","","<ELT033>"
"THE KITE RUNNER","book","","","","","","","","English","","NONE","","","","<KHALED HOSSEINI>","","<ELT032>"
"A THOUSAND SPLENDID SUNS","book","","","","","","","","English","","NONE","","","","<KHALED HOSSEINI>","","<ELT031>"
"THE FORTY RULES OF LOVE","book","","","","","","","","English","","NONE","","","","<ELIF SHAFAK>","","<ELT030>"
"THREE DAUGHTER OF EVE","book","","","","","","","","English","","NONE","","","","<ELIF SHAFAK>","","<ELT029>"
"THE GAZE","book","","","","","","","","English","","NONE","","","","<ELIF SHAFAK>","","<ELT028>"
"HARRY POTTER CURSED CHILD","book","","","","","","","","English","","NONE","","","","<J K ROWLING>","","<ELT027>"
"HARRY POTTER DEATHLY HALLOWS","book","","","","","","","","English","","NONE","","","","<J K ROWLING>","","<ELT026>"
"HARRY POTTER HALF BLOOD PRINCE","book","","","","","","","","English","","NONE","","","","<J K ROWLING>","","<ELT025>"
"HARRY POTTER AND THE ORDER OF PHOENIX","book","","","","","","","","English","","NONE","","","","<J K ROWLING>","","<ELT024>"
"HARRY POTTER AND THE ORDER OF PHOENIX","book","","","","","","","","English","","NONE","","","","<J K ROWLING>","","<ELT023>"
"HARRY POTTER AND THE GOBLET OF FIRE","book","","","","","","","","English","","NONE","","","","<J K ROWLING>","","<ELT022>"
"HARRY POTTER AND THE PRISIONER OF AZKABAN","book","","","","","","","","English","","NONE","","","","<J K ROWLING>","","<ELT021>"
"HARRY POTTER CHAMBER OF SECRETS","book","","","","","","","","English","","NONE","","","","<J K ROWLING>","","<ELT020>"
"HARRY POTTER THE PHILOSOPHERS STONE","book","","","","","","","","English","","NONE","","","","<J K ROWLING>","","<ELT019>"
"LIKE THE FLOWING RIVER","book","","","","","","","","English","","NONE","","","","<paulo coelho>","","<ELT018>"
"ELEVEN MINUTE","book","","","","","","","","English","","NONE","","","","<paulo coelho>","","<ELT017>"
"THE ZAHIR","book","","","","","","","","English","","NONE","","","","<paulo coelho>","","<ELT016>"
"ADULTERY","book","","","","","","","","English","","NONE","","","","<paulo coelho>","","<ELT015>"
"MANUAL OF THE WARRIOR OF LIGHT","book","","","","","","","","English","","NONE","","","","<paulo coelho>","","<ELT014>"
"THE VALKYRIES","book","","","","","","","","English","","NONE","","","","<paulo coelho>","","<ELT013>"
"MANUSCRIPT FORM IN ACCRA","book","","","","","","","","English","","NONE","","","","<paulo coelho>","","<ELT012>"
"THE ALCHEMIST","book","","","","","","","","English","","NONE","","","","<paulo coelho>","","<ELT011>"
"BY THE RIVER PIEDRA SAT DOWN AND VEPT","book","","","","","","","","English","","NONE","","","","<paulo coelho>","","<ELT010>"
"LIKE THE FOLLOWING RIVER","book","","","","","","","","English","","NONE","","","","<paulo coelho>","","<ELT009>"
"THE WINNER STANDS ALONE","book","","","","","","","","English","","NONE","","","","<paulo coelho>","","<ELT008>"
"CONFESSION OF PILGRIM","book","","","","","","","","English","","NONE","","","","<paulo coelho>","","<ELT007>"
"INSPIRATIONS","book","","","","","","","","English","","NONE","","","","<paulo coelho>","","<ELT006>"
"THE DEVIL AND MISS PRYM","book","","","","","","","","English","","NONE","","","","<paulo coelho>","","<ELT005>"
"BRIDA","book","","","","","","","","English","","NONE","","","","<paulo coelho>","","<ELT004>"
"THE WITCH OF PORTOBELLO","book","","","","","","","","English","","NONE","","","","<paulo coelho>","","<ELT003>"
"THE WINNER STANDS ALONE","book","","","","","","","","English","","NONE","","","","<paulo coelho>","","<ELT002>"
"Devil & miss prym","book","","","","","","","","English","","NONE","","","","<paulo coelho>","","<ELT001>"
"KALAM PIR NASIR KHUSRO 7","book","","","","","","","","","","NONE","","","","<ITREB>","","<DVL054>"
"KALAM PIR NASIR KHUSRO 6","book","","","","","","","","","","NONE","","","","<ITREB>","","<DVL053>"
"KALAM PIR NASIR KHUSRO 5","book","","","","","","","","","","NONE","","","","<ITREB>","","<DVL052>"
"KALAM PIR NASIR KHUSRO 4","book","","","","","","","","","","NONE","","","","<ITREB>","","<DVL051>"
"KALAM PIR NASIR KHUSRO 3","book","","","","","","","","","","NONE","","","","<ITREB>","","<DVL050>"
"KALAM PIR NASIR KHUSRO 2","book","","","","","","","","","","NONE","","","","<ITREB>","","<DVL049>"
"KALAM PIR NASIR KHUSRO 1","book","","","","","","","","","","NONE","","","","<ITREB>","","<DVL048>"
"GINAN E SHARIF VOL2","book","","","","","","","","English","","NONE","","","","<ITREB>","","<DVL047>"
"GINAN E SHARIF VOL1","book","","","","","","","","English","","NONE","","","","<ITREB>","","<DVL046>"
"GINAN E SHARIF 10","book","","","","","","","","","","NONE","","","","<ITREB>","","<DVL045>"
"GINAN E SHARIF 9","book","","","","","","","","","","NONE","","","","<ITREB>","","<DVL044>"
"GINAN E SHARIF 8","book","","","","","","","","","","NONE","","","","<ITREB>","","<DVL043>"
"GINAN E SHARIF 7","book","","","","","","","","English","","NONE","","","","<ITREB>","","<DVL042>"
"GINAN E SHARIF 6","book","","","","","","","","","","NONE","","","","<ITREB>","","<DVL041>"
"GINAN E SHARIF 5","book","","","","","","","","","","NONE","","","","<ITREB>","","<DVL040>"
"GINAN E SHARIF 4","book","","","","","","","","","","NONE","","","","<ITREB>","","<DVL039>"
"GINAN E SHARIF 3","book","","","","","","","","","","NONE","","","","<ITREB>","","<DVL038>"
"GINAN E SHARIF 2","book","","","","","","","","","","NONE","","","","<ITREB>","","<DVL037>"
"GINAN E SHARIF 1","book","","","","","","","","","","NONE","","","","<ITREB>","","<DVL036>"
"GINAN E SHARIF 1","book","","","","","","","","","","NONE","","","","<ITREB>","","<DVL035>"
"GINAN E SHARIF 1","book","","","","","","","","","","NONE","","","","<ITREB>","","<DVL034>"
"SLOKO MOTO AUR SLOKO NANO","book","","","","","","","","","","NONE","","","","<RAI KAMALUDDIN>","","<DVL033>"
"SLOKO MOTO AUR SLOKO NANO","book","","","","","","","","","","NONE","","","","<RAI KAMALUDDIN>","","<DVL032>"
"JAWAHIR E GINAN","book","","","","","","","","","","NONE","","","","<AL WAEZ WAZIR QASAM ALI>","","<DVL031>"
"ANANT AKHADO","book","","","","","","","","","","NONE","","","","<ITREB>","","<DVL030>"
"ANANT AKHADO","book","","","","","","","","","","NONE","","","","<ITREB>","","<DVL029>"
"ANANT AKHADO","book","","","","","","","","","","NONE","","","","<ITREB>","","<DVL028>"
"MOMIN CHITAMNI","book","","","","","","","","","","NONE","","","","<SYED IMAM SHAH>","","<DVL027>"
